TAG,Inicio,Target_4H,Duracao_Ciclo_Minutos,Hora_Inicio,Dia_Semana,Sintomas_Ultimas_24H,Sintomas_Ultimas_4H,Sintomas_Ultimas_2H,Razao_Agravamento_4H,Aceleracao_Aguda_2H
CA5926,2025-05-11 13:00:00,0,45.933334,13,6,788.0,123.0,58.0,0.15609138,0.4715447
CA65928,2025-05-06 08:00:00,0,60.0,8,1,1511.0,258.0,148.0,0.17074785,0.5736434
CA65927,2025-02-23 18:18:16,0,3.9166667,18,6,0.0,0.0,0.0,0.0,0.0
CA5927,2025-03-14 15:00:00,0,25.55,15,4,0.0,0.0,0.0,0.0,0.0
CA65932,2025-02-02 22:14:09,0,45.85,22,6,0.0,0.0,0.0,0.0,0.0
CA65901,2025-01-15 12:00:00,0,60.0,12,2,0.0,0.0,0.0,0.0,0.0
CA65902,2025-01-07 00:00:00,0,60.0,0,1,0.0,0.0,0.0,0.0,0.0
CA65909,2025-03-11 16:21:27,0,10.266666,16,1,0.0,0.0,0.0,0.0,0.0
CA65790,2025-03-25 16:34:27,0,25.55,16,1,0.0,0.0,0.0,0.0,0.0
CA65902,2025-03-09 21:15:06,0,44.9,21,6,0.0,0.0,0.0,0.0,0.0
CA5927,2025-04-28 20:00:00,0,60.0,20,0,469.0,64.0,36.0,0.13646056,0.5625
CA65934,2025-01-27 13:00:00,0,60.0,13,0,0.0,0.0,0.0,0.0,0.0
CA65928,2025-05-31 02:50:41,0,2.9666667,2,5,1511.0,258.0,148.0,0.17074785,0.5736434
PE3798,2025-02-05 15:46:23,0,13.616667,15,2,0.0,0.0,0.0,0.0,0.0
CA65921,2025-03-26 16:41:40,0,6.15,16,2,0.0,0.0,0.0,0.0,0.0
CA65902,2025-06-26 09:00:00,0,60.0,9,3,16.0,16.0,16.0,1.0,1.0
CA65937,2025-04-03 22:24:33,1,35.45,22,3,918.0,573.0,242.0,0.624183,0.42233858
PE3796,2025-04-27 03:00:00,0,4.5,3,6,14364.0,2508.0,102.0,0.17460318,0.040669855
CA65919,2025-01-11 07:00:00,0,60.0,7,5,0.0,0.0,0.0,0.0,0.0
CA65902,2025-04-02 22:00:00,0,60.0,22,2,0.0,0.0,0.0,0.0,0.0
CA65792,2025-03-03 03:29:35,0,9.066667,3,0,0.0,0.0,0.0,0.0,0.0
CA65924,2025-04-17 14:56:45,0,3.25,14,3,172.0,37.0,12.0,0.21511628,0.3243243
CA5927,2025-06-06 05:54:40,0,5.3333335,5,4,398.0,65.0,39.0,0.16331658,0.6
PE3796,2025-01-11 05:00:00,0,34.533333,5,5,0.0,0.0,0.0,0.0,0.0
CA65908,2025-01-08 12:00:00,0,31.35,12,2,0.0,0.0,0.0,0.0,0.0
CA65793,2025-02-12 00:00:00,0,60.0,0,2,0.0,0.0,0.0,0.0,0.0
CA65929,2025-03-03 03:00:00,0,60.0,3,0,0.0,0.0,0.0,0.0,0.0
CA65933,2025-03-15 06:00:00,0,7.35,6,5,0.0,0.0,0.0,0.0,0.0
CA65908,2025-01-29 04:00:00,0,11.433333,4,2,0.0,0.0,0.0,0.0,0.0
CA65920,2025-01-16 19:00:00,0,60.0,19,3,0.0,0.0,0.0,0.0,0.0
CA65919,2025-03-19 14:00:00,0,60.0,14,2,0.0,0.0,0.0,0.0,0.0
CA65934,2025-05-03 01:40:29,0,7.866667,1,5,536.0,37.0,28.0,0.06902985,0.7567568
PE3795,2025-01-03 11:00:00,0,60.0,11,4,0.0,0.0,0.0,0.0,0.0
CA65925,2025-01-24 02:28:34,0,31.433332,2,4,0.0,0.0,0.0,0.0,0.0
CA65924,2025-03-28 22:00:00,0,7.8166666,22,4,0.0,0.0,0.0,0.0,0.0
CA65936,2025-01-15 14:06:25,0,32.183334,14,2,0.0,0.0,0.0,0.0,0.0
CA65926,2025-01-28 14:00:00,0,52.116665,14,1,0.0,0.0,0.0,0.0,0.0
CA65926,2025-03-01 16:00:00,0,10.0,16,5,0.0,0.0,0.0,0.0,0.0
PE3797,2025-04-20 01:00:00,0,44.166668,1,6,60822.0,11573.0,5554.0,0.19027655,0.47991014
PE3795,2025-04-14 22:00:00,0,60.0,22,0,58623.0,9809.0,4608.0,0.16732341,0.46977267
CA65921,2025-04-03 07:11:08,0,4.133333,7,3,269.0,41.0,18.0,0.15241636,0.4390244
CA65915,2025-03-02 01:07:04,0,0.26666668,1,6,0.0,0.0,0.0,0.0,0.0
CA65936,2025-04-14 17:48:26,1,11.566667,17,0,1269.0,254.0,138.0,0.2001576,0.54330707
CA65930,2025-05-12 01:44:50,0,11.866667,1,0,802.0,102.0,28.0,0.12718205,0.27450982
CA65909,2025-02-23 00:00:00,0,60.0,0,6,0.0,0.0,0.0,0.0,0.0
PE3799,2025-03-15 17:26:18,0,5.0666666,17,5,0.0,0.0,0.0,0.0,0.0
CA65925,2025-04-15 15:15:50,0,13.366667,15,1,690.0,99.0,68.0,0.14347826,0.68686867
PE3797,2025-01-07 00:12:01,0,11.35,0,1,0.0,0.0,0.0,0.0,0.0
CA65932,2025-05-17 22:00:36,0,59.4,22,5,3567.0,48.0,48.0,0.013456686,1.0
CA65935,2025-03-07 14:25:10,0,22.066668,14,4,0.0,0.0,0.0,0.0,0.0
CA65935,2025-03-05 17:00:00,0,10.183333,17,2,0.0,0.0,0.0,0.0,0.0
CA65923,2025-01-20 15:00:00,0,55.5,15,0,0.0,0.0,0.0,0.0,0.0
PE3799,2025-06-19 11:46:21,0,13.65,11,3,41015.0,10657.0,5670.0,0.25983176,0.53204465
CA5927,2025-05-04 13:00:00,0,43.816666,13,6,398.0,65.0,39.0,0.16331658,0.6
CA65923,2025-01-10 05:48:06,0,11.9,5,4,0.0,0.0,0.0,0.0,0.0
PE3795,2025-03-04 20:00:00,0,60.0,20,1,0.0,0.0,0.0,0.0,0.0
CA65909,2025-05-11 13:03:32,0,9.233334,13,6,647.0,97.0,40.0,0.14992271,0.41237113
PE3796,2025-03-04 05:44:22,0,6.233333,5,1,0.0,0.0,0.0,0.0,0.0
CA65902,2025-04-03 22:00:00,0,60.0,22,3,35.0,17.0,2.0,0.4857143,0.11764706
CA65915,2025-06-27 16:00:00,0,32.2,16,4,1189.0,188.0,88.0,0.15811606,0.4680851
PE3798,2025-06-01 08:41:42,0,12.25,8,6,9543.0,150.0,67.0,0.015718328,0.44666666
CA65922,2025-03-08 18:00:00,0,10.516666,18,5,0.0,0.0,0.0,0.0,0.0
CA65792,2025-05-14 20:25:43,0,34.283333,20,2,300.0,86.0,37.0,0.28666666,0.43023255
PE3798,2025-01-07 07:00:00,0,60.0,7,1,0.0,0.0,0.0,0.0,0.0
CA65793,2025-06-15 01:43:59,0,16.016666,1,6,560.0,91.0,41.0,0.1625,0.45054945
PE3799,2025-01-01 09:22:33,0,6.0333333,9,2,0.0,0.0,0.0,0.0,0.0
PE3798,2025-01-20 12:00:50,0,3.9833333,12,0,0.0,0.0,0.0,0.0,0.0
CA5927,2025-05-19 04:00:00,0,10.033334,4,0,398.0,65.0,39.0,0.16331658,0.6
PE3798,2025-01-12 00:17:13,0,11.183333,0,6,0.0,0.0,0.0,0.0,0.0
CA65928,2025-05-26 03:00:00,0,60.0,3,0,1511.0,258.0,148.0,0.17074785,0.5736434
PE3799,2025-06-05 06:52:33,0,7.45,6,3,41015.0,10657.0,5670.0,0.25983176,0.53204465
PE3799,2025-06-11 06:00:00,0,48.6,6,2,41015.0,10657.0,5670.0,0.25983176,0.53204465
CA65909,2025-01-24 11:00:00,0,60.0,11,4,0.0,0.0,0.0,0.0,0.0
CA65909,2025-06-28 13:59:19,0,0.68333334,13,5,647.0,97.0,40.0,0.14992271,0.41237113
CA65926,2025-05-21 21:00:00,0,60.0,21,2,668.0,132.0,66.0,0.19760479,0.5
CA65792,2025-04-15 01:33:59,0,23.8,1,1,316.0,62.0,37.0,0.19620253,0.5967742
CA65931,2025-03-30 06:21:05,0,38.916668,6,6,0.0,0.0,0.0,0.0,0.0
PE3795,2025-01-18 18:00:00,0,60.0,18,5,0.0,0.0,0.0,0.0,0.0
CA5926,2025-02-06 23:32:29,0,3.4666667,23,3,0.0,0.0,0.0,0.0,0.0
PE3799,2025-01-28 11:00:00,0,38.133335,11,1,0.0,0.0,0.0,0.0,0.0
CA65926,2025-03-10 00:36:30,0,8.716666,0,0,0.0,0.0,0.0,0.0,0.0
CA65927,2025-05-26 11:06:48,0,4.8333335,11,0,310.0,74.0,42.0,0.23870967,0.5675676
CA65915,2025-03-22 03:46:13,0,13.783334,3,5,0.0,0.0,0.0,0.0,0.0
CA65790,2025-05-01 21:39:48,0,20.2,21,3,1212.0,220.0,114.0,0.18151815,0.5181818
CA65924,2025-02-12 02:28:38,0,31.366667,2,2,0.0,0.0,0.0,0.0,0.0
CA65930,2025-04-09 09:00:00,0,35.5,9,2,786.0,90.0,55.0,0.114503816,0.6111111
CA65924,2025-04-22 06:00:00,0,12.033334,6,1,169.0,166.0,89.0,0.98224854,0.53614455
CA65926,2025-06-25 15:00:00,0,2.4166667,15,2,668.0,132.0,66.0,0.19760479,0.5
CA65927,2025-01-19 07:38:06,0,21.9,7,6,0.0,0.0,0.0,0.0,0.0
CA65908,2025-02-23 12:00:00,0,60.0,12,6,0.0,0.0,0.0,0.0,0.0
CA65789,2025-02-06 23:33:34,0,4.116667,23,3,0.0,0.0,0.0,0.0,0.0
CA65930,2025-06-29 14:06:25,0,5.4666667,14,6,802.0,102.0,28.0,0.12718205,0.27450982
CA65934,2025-06-28 18:57:19,0,1.0833334,18,5,536.0,37.0,28.0,0.06902985,0.7567568
CA65916,2025-06-19 14:32:32,0,16.483334,14,3,0.0,0.0,0.0,0.0,0.0
CA65931,2025-05-30 09:05:40,0,2.5833333,9,4,2496.0,672.0,53.0,0.26923078,0.078869045
CA65935,2025-02-23 18:00:00,0,23.116667,18,6,0.0,0.0,0.0,0.0,0.0
CA5926,2025-06-29 05:00:24,0,20.983334,5,6,788.0,123.0,58.0,0.15609138,0.4715447
CA65934,2025-05-30 06:00:00,0,9.45,6,4,536.0,37.0,28.0,0.06902985,0.7567568
CA65929,2025-02-27 16:00:00,0,27.6,16,3,0.0,0.0,0.0,0.0,0.0
CA65926,2025-01-10 05:00:00,0,60.0,5,4,0.0,0.0,0.0,0.0,0.0
CA65920,2025-03-20 21:00:00,0,60.0,21,3,0.0,0.0,0.0,0.0,0.0
CA65902,2025-04-26 12:00:00,0,60.0,12,5,16.0,16.0,16.0,1.0,1.0
PE3797,2025-01-24 16:00:00,0,55.25,16,4,0.0,0.0,0.0,0.0,0.0
PE3797,2025-03-06 05:00:00,0,35.95,5,3,0.0,0.0,0.0,0.0,0.0
PE3797,2025-02-19 04:06:01,0,5.633333,4,2,0.0,0.0,0.0,0.0,0.0
CA65926,2025-05-30 11:20:54,0,1.3,11,4,668.0,132.0,66.0,0.19760479,0.5
PE3798,2025-04-28 04:23:50,0,25.816668,4,0,42705.0,7366.0,4629.0,0.17248566,0.6284279
CA65927,2025-01-04 16:32:06,0,0.3,16,5,0.0,0.0,0.0,0.0,0.0
CA65927,2025-01-15 22:07:52,0,34.05,22,2,0.0,0.0,0.0,0.0,0.0
CA65934,2025-04-07 20:00:00,1,4.8166666,20,0,430.0,70.0,51.0,0.1627907,0.7285714
CA65908,2025-05-23 18:00:00,0,60.0,18,4,127.0,52.0,52.0,0.40944883,1.0
CA65922,2025-05-27 06:18:25,0,41.583332,6,1,844.0,183.0,118.0,0.21682465,0.64480877
CA65928,2025-06-25 07:40:20,0,4.633333,7,2,1511.0,258.0,148.0,0.17074785,0.5736434
PE3799,2025-06-09 03:00:00,0,49.966667,3,0,41015.0,10657.0,5670.0,0.25983176,0.53204465
PE3783,2025-06-29 22:00:00,0,60.0,22,6,0.0,0.0,0.0,0.0,0.0
CA5927,2025-06-30 23:57:55,0,2.0833333,23,0,398.0,65.0,39.0,0.16331658,0.6
CA65920,2025-05-02 09:00:00,0,60.0,9,4,0.0,0.0,0.0,0.0,0.0
PE3788,2025-06-09 06:00:00,0,60.0,6,0,0.0,0.0,0.0,0.0,0.0
PE3788,2025-03-29 01:00:00,0,60.0,1,5,0.0,0.0,0.0,0.0,0.0
CA65936,2025-02-04 07:22:45,0,13.55,7,1,0.0,0.0,0.0,0.0,0.0
CA65915,2025-03-14 13:00:00,0,0.43333334,13,4,0.0,0.0,0.0,0.0,0.0
CA65789,2025-05-19 02:02:32,0,3.2333333,2,0,314.0,54.0,27.0,0.17197452,0.5
CA65932,2025-05-15 22:15:09,0,44.85,22,3,3567.0,48.0,48.0,0.013456686,1.0
CA5927,2025-06-08 16:18:40,0,8.983334,16,6,398.0,65.0,39.0,0.16331658,0.6
PE3795,2025-04-06 10:00:00,0,12.816667,10,6,41952.0,8693.0,5053.0,0.207213,0.5812723
CA65789,2025-04-10 01:50:02,1,2.6333334,1,3,284.0,25.0,4.0,0.08802817,0.16
CA65932,2025-03-13 06:35:03,0,24.95,6,3,0.0,0.0,0.0,0.0,0.0
PE3783,2025-02-03 19:00:00,0,60.0,19,0,0.0,0.0,0.0,0.0,0.0
CA65908,2025-02-05 04:28:26,0,31.566668,4,2,0.0,0.0,0.0,0.0,0.0
CA65929,2025-03-30 02:08:55,0,8.8,2,6,0.0,0.0,0.0,0.0,0.0
CA65909,2025-05-13 22:00:00,0,40.55,22,1,647.0,97.0,40.0,0.14992271,0.41237113
CA5927,2025-04-19 10:03:39,0,49.216667,10,5,336.0,93.0,64.0,0.2767857,0.68817204
CA65935,2025-06-03 11:00:00,0,60.0,11,1,912.0,156.0,82.0,0.17105263,0.525641
CA65923,2025-01-17 18:21:25,0,5.4166665,18,4,0.0,0.0,0.0,0.0,0.0
CA65792,2025-02-06 07:31:14,0,28.766666,7,3,0.0,0.0,0.0,0.0,0.0
CA65921,2025-03-18 20:50:38,0,9.366667,20,1,0.0,0.0,0.0,0.0,0.0
CA65909,2025-03-17 14:04:07,0,8.6,14,0,0.0,0.0,0.0,0.0,0.0
CA65792,2025-02-04 20:00:00,0,60.0,20,1,0.0,0.0,0.0,0.0,0.0
CA65932,2025-03-18 17:41:52,0,18.133333,17,1,0.0,0.0,0.0,0.0,0.0
PE3784,2025-03-30 02:00:00,0,60.0,2,6,0.0,0.0,0.0,0.0,0.0
CA65929,2025-05-22 13:00:00,0,40.8,13,3,850.0,133.0,63.0,0.15647058,0.47368422
CA65901,2025-02-15 22:00:00,0,60.0,22,5,0.0,0.0,0.0,0.0,0.0
PE3783,2025-04-11 22:00:00,0,60.0,22,4,0.0,0.0,0.0,0.0,0.0
PE3799,2025-05-01 12:00:00,0,17.766666,12,3,41015.0,10657.0,5670.0,0.25983176,0.53204465
PE3785,2025-01-31 08:00:00,0,60.0,8,4,0.0,0.0,0.0,0.0,0.0
CA65789,2025-03-10 07:00:00,0,52.65,7,0,0.0,0.0,0.0,0.0,0.0
CA65792,2025-03-07 11:42:04,0,2.7666667,11,4,0.0,0.0,0.0,0.0,0.0
CA65790,2025-04-20 11:42:55,0,8.683333,11,6,401.0,78.0,42.0,0.19451371,0.53846157
CA65790,2025-05-28 05:37:34,0,10.583333,5,2,1212.0,220.0,114.0,0.18151815,0.5181818
CA65931,2025-06-05 09:29:26,0,1.2166667,9,3,2496.0,672.0,53.0,0.26923078,0.078869045
CA65933,2025-04-18 11:15:48,0,4.9166665,11,4,520.0,86.0,48.0,0.16538462,0.55813956
CA0000,2025-01-23 04:00:00,0,60.0,4,3,0.0,0.0,0.0,0.0,0.0
CA65927,2025-02-07 07:31:29,0,10.316667,7,4,0.0,0.0,0.0,0.0,0.0
CA65924,2025-01-05 05:14:30,0,28.8,5,6,0.0,0.0,0.0,0.0,0.0
CA65929,2025-02-10 18:07:20,0,2.1666667,18,0,0.0,0.0,0.0,0.0,0.0
CA65915,2025-03-08 18:00:00,0,4.5833335,18,5,0.0,0.0,0.0,0.0,0.0
CA65922,2025-04-29 21:08:35,0,5.883333,21,1,580.0,130.0,73.0,0.22413793,0.56153846
PE3798,2025-02-20 01:38:54,0,18.283333,1,3,0.0,0.0,0.0,0.0,0.0
PE3795,2025-05-03 11:48:29,0,10.0,11,5,76095.0,14279.0,6081.0,0.18764701,0.42587015
CA5927,2025-03-07 14:06:20,0,53.666668,14,4,0.0,0.0,0.0,0.0,0.0
CA65901,2025-04-19 08:00:00,0,60.0,8,5,0.0,0.0,0.0,0.0,0.0
CA65934,2025-02-15 12:19:04,0,2.1333334,12,5,0.0,0.0,0.0,0.0,0.0
CA65790,2025-03-23 00:50:13,0,7.05,0,6,0.0,0.0,0.0,0.0,0.0
CA65789,2025-03-03 01:19:56,0,40.066666,1,0,0.0,0.0,0.0,0.0,0.0
CA65915,2025-01-17 22:10:35,0,22.3,22,4,0.0,0.0,0.0,0.0,0.0
CA65932,2025-05-12 13:42:49,0,17.183332,13,0,3567.0,48.0,48.0,0.013456686,1.0
CA65924,2025-06-24 12:00:00,0,60.0,12,1,953.0,43.0,29.0,0.04512067,0.6744186
CA65792,2025-02-26 09:14:58,0,24.333334,9,2,0.0,0.0,0.0,0.0,0.0
CA5927,2025-06-08 23:09:49,0,11.45,23,6,398.0,65.0,39.0,0.16331658,0.6
CA65902,2025-01-21 01:00:00,0,50.533333,1,1,0.0,0.0,0.0,0.0,0.0
CA65792,2025-06-14 10:02:11,0,50.75,10,5,300.0,86.0,37.0,0.28666666,0.43023255
CA65909,2025-03-11 04:00:00,0,25.083334,4,1,0.0,0.0,0.0,0.0,0.0
CA65931,2025-01-25 09:45:19,0,14.683333,9,5,0.0,0.0,0.0,0.0,0.0
CA65905,2025-01-17 05:00:00,0,60.0,5,4,0.0,0.0,0.0,0.0,0.0
CA5927,2025-01-08 19:42:54,0,12.45,19,2,0.0,0.0,0.0,0.0,0.0
CA65929,2025-01-11 13:36:44,0,17.0,13,5,0.0,0.0,0.0,0.0,0.0
CA65926,2025-01-02 22:00:00,0,38.1,22,3,0.0,0.0,0.0,0.0,0.0
CA65921,2025-02-04 16:45:45,0,14.25,16,1,0.0,0.0,0.0,0.0,0.0
CA65789,2025-04-23 04:00:00,0,39.3,4,2,300.0,79.0,49.0,0.26333332,0.62025315
PE3796,2025-06-29 20:00:00,0,60.0,20,6,44607.0,9771.0,4640.0,0.21904634,0.47487462
CA5927,2025-04-22 01:00:00,0,14.2,1,1,301.0,56.0,31.0,0.18604651,0.5535714
CA5926,2025-04-10 11:03:40,0,6.0666666,11,3,454.0,115.0,58.0,0.25330397,0.5043478
CA65790,2025-05-06 13:00:00,0,53.283333,13,1,1212.0,220.0,114.0,0.18151815,0.5181818
CA65934,2025-02-03 01:37:07,0,3.3,1,0,0.0,0.0,0.0,0.0,0.0
CA65930,2025-02-14 00:00:00,0,38.2,0,4,0.0,0.0,0.0,0.0,0.0
CA65929,2025-02-20 06:00:00,0,60.0,6,3,0.0,0.0,0.0,0.0,0.0
CA65789,2025-01-20 03:00:00,0,60.0,3,0,0.0,0.0,0.0,0.0,0.0
CA65792,2025-03-27 03:00:00,0,51.416668,3,3,0.0,0.0,0.0,0.0,0.0
CA65928,2025-05-04 08:11:42,0,1.2666667,8,6,1511.0,258.0,148.0,0.17074785,0.5736434
CA65929,2025-01-19 01:00:00,0,3.4666667,1,6,0.0,0.0,0.0,0.0,0.0
CA65922,2025-05-10 04:53:26,0,2.85,4,5,844.0,183.0,118.0,0.21682465,0.64480877
CA65925,2025-06-04 03:00:00,0,41.533333,3,2,2120.0,405.0,184.0,0.19103773,0.454321
PE3784,2025-05-31 01:00:00,0,60.0,1,5,0.0,0.0,0.0,0.0,0.0
CA5926,2025-04-10 07:00:00,0,13.25,7,3,480.0,123.0,51.0,0.25625,0.41463414
CA65922,2025-04-01 16:00:00,0,34.766666,16,1,856.0,135.0,23.0,0.15771028,0.17037037
CA65919,2025-04-12 12:00:00,0,60.0,12,5,0.0,0.0,0.0,0.0,0.0
CA65926,2025-01-31 18:13:34,0,36.85,18,4,0.0,0.0,0.0,0.0,0.0
CA65936,2025-03-06 21:00:00,0,60.0,21,3,0.0,0.0,0.0,0.0,0.0
CA65933,2025-06-28 08:00:00,0,16.133333,8,5,247.0,88.0,43.0,0.3562753,0.48863637
CA65923,2025-02-08 10:52:53,0,1.7333333,10,5,0.0,0.0,0.0,0.0,0.0
CA65789,2025-01-03 01:00:00,0,39.0,1,4,0.0,0.0,0.0,0.0,0.0
CA65937,2025-04-18 19:37:04,1,0.15,19,4,828.0,336.0,230.0,0.4057971,0.6845238
PE3799,2025-05-06 09:00:00,0,22.316668,9,1,41015.0,10657.0,5670.0,0.25983176,0.53204465
CA65917,2025-06-16 21:00:00,0,60.0,21,0,0.0,0.0,0.0,0.0,0.0
CA65901,2025-03-29 10:00:00,0,60.0,10,5,0.0,0.0,0.0,0.0,0.0
CA65930,2025-02-25 21:08:16,0,1.0,21,1,0.0,0.0,0.0,0.0,0.0
PE3799,2025-01-01 19:00:00,0,54.0,19,2,0.0,0.0,0.0,0.0,0.0
PE3798,2025-01-18 21:33:44,0,26.266666,21,5,0.0,0.0,0.0,0.0,0.0
CA65931,2025-01-17 18:00:00,0,41.25,18,4,0.0,0.0,0.0,0.0,0.0
CA65790,2025-05-16 00:10:03,0,9.583333,0,4,1212.0,220.0,114.0,0.18151815,0.5181818
CA65929,2025-04-07 04:00:00,0,28.833334,4,0,316.0,67.0,44.0,0.21202531,0.6567164
CA65925,2025-01-04 08:56:44,0,3.2666667,8,5,0.0,0.0,0.0,0.0,0.0
CA65901,2025-03-17 07:00:00,0,60.0,7,0,0.0,0.0,0.0,0.0,0.0
CA65921,2025-04-11 08:27:51,1,30.216667,8,4,304.0,90.0,64.0,0.29605263,0.7111111
CA65935,2025-02-06 12:38:40,0,21.333334,12,3,0.0,0.0,0.0,0.0,0.0
CA65792,2025-02-04 17:00:00,0,10.716666,17,1,0.0,0.0,0.0,0.0,0.0
PE3796,2025-02-12 10:00:00,0,60.0,10,2,0.0,0.0,0.0,0.0,0.0
PE3795,2025-03-16 09:00:00,0,60.0,9,6,0.0,0.0,0.0,0.0,0.0
CA65936,2025-03-14 01:00:00,0,15.9,1,4,0.0,0.0,0.0,0.0,0.0
PE3799,2025-02-11 10:10:31,0,0.48333332,10,1,0.0,0.0,0.0,0.0,0.0
PE3799,2025-04-04 14:35:02,0,17.166666,14,4,47236.0,3156.0,3014.0,0.06681345,0.95500636
PE3785,2025-03-05 20:00:00,0,60.0,20,2,0.0,0.0,0.0,0.0,0.0
CA65924,2025-05-20 14:14:56,0,10.833333,14,1,953.0,43.0,29.0,0.04512067,0.6744186
CA65932,2025-04-08 23:21:33,0,11.35,23,1,2419.0,28.0,28.0,0.011575031,1.0
CA65923,2025-04-11 07:30:54,0,1.8166667,7,4,708.0,44.0,26.0,0.06214689,0.59090906
CA65916,2025-01-15 21:00:00,0,60.0,21,2,0.0,0.0,0.0,0.0,0.0
CA65924,2025-05-08 19:00:00,0,60.0,19,3,953.0,43.0,29.0,0.04512067,0.6744186
CA65792,2025-02-09 05:36:38,0,13.533334,5,6,0.0,0.0,0.0,0.0,0.0
CA5926,2025-01-22 14:00:00,0,16.633333,14,2,0.0,0.0,0.0,0.0,0.0
CA65923,2025-02-08 06:00:00,0,1.2333333,6,5,0.0,0.0,0.0,0.0,0.0
CA65915,2025-03-13 04:27:46,0,31.316668,4,3,0.0,0.0,0.0,0.0,0.0
CA65926,2025-01-25 00:00:00,0,60.0,0,5,0.0,0.0,0.0,0.0,0.0
PE3795,2025-04-24 16:51:30,0,8.5,16,3,43030.0,9633.0,5561.0,0.22386707,0.5772864
PE3797,2025-04-14 15:00:00,0,0.78333336,15,0,44812.0,8344.0,2115.0,0.18620013,0.25347555
CA65931,2025-01-22 02:00:00,0,29.45,2,2,0.0,0.0,0.0,0.0,0.0
PE3784,2025-01-20 00:00:00,0,60.0,0,0,0.0,0.0,0.0,0.0,0.0
CA65928,2025-03-01 03:00:00,0,54.816666,3,5,0.0,0.0,0.0,0.0,0.0
CA65937,2025-02-04 07:00:00,0,29.583334,7,1,0.0,0.0,0.0,0.0,0.0
CA65930,2025-01-10 04:14:32,0,45.466667,4,4,0.0,0.0,0.0,0.0,0.0
CA65925,2025-03-27 19:29:53,0,6.616667,19,3,0.0,0.0,0.0,0.0,0.0
CA5927,2025-03-09 17:51:55,0,8.083333,17,6,0.0,0.0,0.0,0.0,0.0
CA5926,2025-02-06 01:17:40,0,42.333332,1,3,0.0,0.0,0.0,0.0,0.0
PE3796,2025-06-02 15:06:18,0,3.2833333,15,0,44607.0,9771.0,4640.0,0.21904634,0.47487462
CA65931,2025-04-13 12:00:00,0,60.0,12,6,316.0,73.0,44.0,0.23101266,0.60273975
CA65937,2025-04-08 17:14:47,0,34.016666,17,1,714.0,85.0,55.0,0.11904762,0.64705884
PE3798,2025-03-06 23:34:03,0,25.95,23,3,0.0,0.0,0.0,0.0,0.0
CA65933,2025-05-22 01:25:25,0,15.583333,1,3,247.0,88.0,43.0,0.3562753,0.48863637
CA65924,2025-01-03 18:00:00,0,10.733334,18,4,0.0,0.0,0.0,0.0,0.0
CA65925,2025-05-18 06:00:00,0,60.0,6,6,2120.0,405.0,184.0,0.19103773,0.454321
CA65930,2025-04-19 03:13:35,0,2.7,3,5,1773.0,221.0,66.0,0.12464749,0.29864255
CA5927,2025-01-24 16:00:00,0,60.0,16,4,0.0,0.0,0.0,0.0,0.0
CA0000,2025-05-12 15:00:00,0,60.0,15,0,0.0,0.0,0.0,0.0,0.0
CA65908,2025-02-07 10:08:37,0,4.133333,10,4,0.0,0.0,0.0,0.0,0.0
CA65928,2025-06-02 11:19:41,0,8.933333,11,0,1511.0,258.0,148.0,0.17074785,0.5736434
CA65923,2025-03-27 23:00:00,0,60.0,23,3,0.0,0.0,0.0,0.0,0.0
CA65927,2025-03-19 23:00:00,0,60.0,23,2,0.0,0.0,0.0,0.0,0.0
CA65922,2025-01-04 14:22:44,0,8.833333,14,5,0.0,0.0,0.0,0.0,0.0
CA65931,2025-06-15 03:27:30,0,0.8333333,3,6,2496.0,672.0,53.0,0.26923078,0.078869045
CA65921,2025-02-12 18:08:51,0,51.15,18,2,0.0,0.0,0.0,0.0,0.0
CA65901,2025-06-13 16:00:00,0,60.0,16,4,0.0,0.0,0.0,0.0,0.0
CA65924,2025-04-16 19:01:48,0,8.083333,19,2,673.0,29.0,19.0,0.043090638,0.6551724
CA65790,2025-01-13 22:00:00,0,60.0,22,0,0.0,0.0,0.0,0.0,0.0
CA65931,2025-02-14 00:34:57,0,25.05,0,4,0.0,0.0,0.0,0.0,0.0
PE3799,2025-02-17 07:00:00,0,22.483334,7,0,0.0,0.0,0.0,0.0,0.0
CA65923,2025-03-12 02:21:12,0,11.85,2,2,0.0,0.0,0.0,0.0,0.0
CA65916,2025-02-11 08:00:00,0,60.0,8,1,0.0,0.0,0.0,0.0,0.0
CA65924,2025-02-19 17:28:35,0,6.766667,17,2,0.0,0.0,0.0,0.0,0.0
CA65918,2025-04-11 12:00:00,0,60.0,12,4,0.0,0.0,0.0,0.0,0.0
CA65901,2025-02-09 02:00:00,0,60.0,2,6,0.0,0.0,0.0,0.0,0.0
CA65916,2025-06-10 13:00:00,0,60.0,13,1,0.0,0.0,0.0,0.0,0.0
CA65902,2025-01-15 10:00:00,0,19.15,10,2,0.0,0.0,0.0,0.0,0.0
CA65934,2025-06-13 19:24:21,0,0.1,19,4,536.0,37.0,28.0,0.06902985,0.7567568
CA65932,2025-03-31 17:00:00,0,60.0,17,0,0.0,0.0,0.0,0.0,0.0
PE3797,2025-06-22 16:16:52,0,4.266667,16,6,56544.0,12618.0,7023.0,0.22315365,0.55658585
CA65926,2025-05-08 13:00:00,0,47.466667,13,3,668.0,132.0,66.0,0.19760479,0.5
CA65930,2025-05-05 18:33:40,0,14.333333,18,0,802.0,102.0,28.0,0.12718205,0.27450982
